layer,win_start,win_end,ppl_new,delta_ppl,seconds,override_nsize,channel_window,eval_batch_size,l2_diff_vs_baseline
model.layers.0.mlp.gate_proj,5120,5376,6.515194226982459,-7.066814819722822e-05,24.62522530555725,5,256,8,3.9409589767456055
model.layers.0.mlp.gate_proj,5376,5632,6.516344925565293,0.0010800304346370027,24.551559925079346,5,256,8,4.013160228729248
model.layers.0.mlp.gate_proj,5632,5888,6.5153040848419685,3.918971131255944e-05,24.583666801452637,5,256,8,3.94952392578125
model.layers.0.mlp.gate_proj,5888,6144,6.5152812147907735,1.6319660117503076e-05,24.45151686668396,5,256,8,3.934931993484497
model.layers.0.mlp.gate_proj,6144,6400,6.515200009913883,-6.488521677283643e-05,24.64607334136963,5,256,8,3.897528648376465
model.layers.0.mlp.gate_proj,6400,6656,6.514900314849288,-0.0003645802813680987,24.581103563308716,5,256,8,4.002217769622803
model.layers.0.mlp.gate_proj,6656,6912,6.514951591783325,-0.00031330334733059573,24.550423860549927,5,256,8,3.9220824241638184
model.layers.0.mlp.gate_proj,6912,7168,6.51208985216532,-0.0031750429653358836,24.48249650001526,5,256,8,4.005385398864746
model.layers.0.mlp.gate_proj,7168,7424,6.516146252711462,0.00088135758080643,24.534677982330322,5,256,8,4.200590133666992
model.layers.0.mlp.gate_proj,7424,7680,6.514923183563441,-0.0003417115672146309,24.545737981796265,5,256,8,3.93668794631958
model.layers.0.mlp.gate_proj,7680,7936,6.5152243956002645,-4.049953039153564e-05,24.521162748336792,5,256,8,3.9553489685058594
model.layers.0.mlp.gate_proj,7936,8192,6.514925279554352,-0.00033961557630401984,24.369462490081787,5,256,8,4.008205890655518
model.layers.0.mlp.gate_proj,8192,8448,6.515475388195378,0.0002104930647224279,24.484627962112427,5,256,8,3.906834125518799
model.layers.0.mlp.gate_proj,8448,8704,6.515412466020756,0.00014757089009975743,24.554128408432007,5,256,8,3.9603524208068848
model.layers.0.mlp.gate_proj,8704,8960,6.514980786130451,-0.00028410900020503504,24.498844146728516,5,256,8,3.9402551651000977
model.layers.0.mlp.gate_proj,8960,9216,6.516461354341337,0.0011964592106812333,24.44577169418335,5,256,8,4.013525009155273
model.layers.0.mlp.gate_proj,9216,9472,6.523272930126209,0.00800803499555336,24.498613119125366,5,256,8,4.165816307067871
model.layers.0.mlp.gate_proj,9472,9728,6.514700675506862,-0.0005642196237936048,24.592305421829224,5,256,8,3.9668431282043457
model.layers.0.mlp.gate_proj,9728,9984,6.514861557989212,-0.00040333714144402677,24.668364763259888,5,256,8,3.9273080825805664
model.layers.0.mlp.gate_proj,9984,10240,6.515398841073093,0.00013394594243720803,24.608773946762085,5,256,8,3.9732813835144043
model.layers.0.mlp.gate_proj,10240,10496,6.5156403138044725,0.00037541867381651883,24.50986337661743,5,256,8,3.8964614868164062
model.layers.0.mlp.gate_proj,10496,10752,6.514508883029167,-0.0007560121014886789,24.616488218307495,5,256,8,3.9422402381896973
model.layers.0.mlp.gate_proj,10752,11008,6.514932559385162,-0.00033233574549385025,24.513644218444824,5,256,8,4.002583980560303
model.layers.0.mlp.up_proj,0,256,6.515186553845128,-7.834128552808295e-05,24.619489192962646,5,256,8,3.885770797729492
model.layers.0.mlp.up_proj,256,512,6.5151001474566455,-0.0001647476740105347,24.469735145568848,5,256,8,3.863145112991333
model.layers.0.mlp.up_proj,512,768,6.515657981979296,0.0003930868486401451,24.45641851425171,5,256,8,3.907701253890991
model.layers.0.mlp.up_proj,768,1024,6.515850238775273,0.0005853436446168203,24.53134512901306,5,256,8,3.9014840126037598
model.layers.0.mlp.up_proj,1024,1280,6.515934296756047,0.0006694016253909751,24.506574869155884,5,256,8,3.906783103942871
model.layers.0.mlp.up_proj,1280,1536,6.51470735625206,-0.0005575388785956648,24.485424757003784,5,256,8,3.9022014141082764
model.layers.0.mlp.up_proj,1536,1792,6.515483885168563,0.00021899003790704086,24.53433394432068,5,256,8,3.8875374794006348
model.layers.0.mlp.up_proj,1792,2048,6.51440268755469,-0.0008622075759658898,24.612452030181885,5,256,8,3.889554500579834
model.layers.0.mlp.up_proj,2048,2304,6.515833955123484,0.0005690599928280804,24.524080514907837,5,256,8,3.8969638347625732
model.layers.0.mlp.up_proj,2304,2560,6.5155153465247775,0.0002504513941214981,24.514970541000366,5,256,8,3.9083926677703857
model.layers.0.mlp.up_proj,2560,2816,6.515538348409605,0.0002734532789494537,24.518914699554443,5,256,8,3.9160847663879395
