layer,win_start,win_end,ppl_new,delta_ppl,seconds,override_nsize,channel_window,eval_batch_size,l2_diff_vs_baseline
model.layers.1.mlp.fc1,5376,5632,12.193270641126887,-0.003042038974053085,14.679534673690796,5,256,8,6.485235214233398
model.layers.1.mlp.fc1,5632,5888,12.201046461713847,0.004733781612907606,14.73067593574524,5,256,8,6.439000129699707
model.layers.1.mlp.fc1,5888,6144,12.198370681723942,0.0020580016230020703,14.866830348968506,5,256,8,6.5641560554504395
model.layers.1.mlp.fc1,6144,6400,12.196036190376379,-0.00027648972456084664,14.84935975074768,5,256,8,6.337494373321533
model.layers.1.mlp.fc1,6400,6656,12.19685064005967,0.0005379599587307382,14.911086320877075,5,256,8,6.451413154602051
model.layers.1.mlp.fc1,6656,6912,12.194580070289613,-0.0017326098113272792,14.758509874343872,5,256,8,6.516274929046631
model.layers.1.mlp.fc1,6912,7168,12.197503036619468,0.0011903565185278353,14.792296886444092,5,256,8,6.489903926849365
model.layers.1.mlp.fc1,7168,7424,12.2005522816268,0.004239601525860337,14.857690811157227,5,256,8,6.387248516082764
model.layers.1.mlp.fc1,7424,7680,12.191815349527952,-0.0044973305729882895,14.676716089248657,5,256,8,6.418994426727295
model.layers.1.mlp.fc1,7680,7936,12.196591253160584,0.0002785730596439606,14.773773193359375,5,256,8,6.392216682434082
model.layers.1.mlp.fc1,7936,8192,12.190736492750565,-0.005576187350374795,14.626667737960815,5,256,8,6.422141075134277
model.layers.1.mlp.fc1,8192,8448,12.194384029062293,-0.0019286510386464784,14.862546443939209,5,256,8,3.5138661861419678
model.layers.1.mlp.fc1,8448,8704,12.192435832996368,-0.003876847104571368,14.766508102416992,5,256,8,3.576328754425049
model.layers.1.mlp.fc1,8704,8960,12.194989773402819,-0.0013229066981210735,14.812605381011963,5,256,8,3.5200133323669434
model.layers.1.mlp.fc1,8960,9216,12.18688881359556,-0.009423866505379408,14.88924527168274,5,256,8,3.4853498935699463
model.layers.1.mlp.fc1,9216,9472,12.191449269957609,-0.004863410143331137,14.711981058120728,5,256,8,3.5133776664733887
model.layers.1.mlp.fc1,9472,9728,12.190654612822694,-0.005658067278245582,14.64768123626709,5,256,8,3.5021257400512695
model.layers.1.mlp.fc1,9728,9984,12.196371002952754,5.8322851813841226e-05,14.843212604522705,5,256,8,3.485414743423462
model.layers.1.mlp.fc1,9984,10240,12.198350074229493,0.002037394128553416,14.844197988510132,5,256,8,3.5143048763275146
model.layers.1.mlp.fc2,0,256,12.204003233627327,0.007690553526387589,14.674268960952759,5,256,8,9.521401405334473
model.layers.1.mlp.fc2,256,512,12.194465352561783,-0.001847327539156396,14.88321304321289,5,256,8,9.743410110473633
model.layers.1.mlp.fc2,512,768,12.18429432321307,-0.012018356887869786,14.71922516822815,5,256,8,10.320301055908203
model.layers.1.mlp.fc2,768,1024,12.189727066242433,-0.006585613858506534,14.768157243728638,5,256,8,9.57894229888916
model.layers.1.mlp.fc2,1024,1280,12.166348660912792,-0.029964019188147617,14.611572027206421,5,256,8,9.830534934997559
model.layers.1.mlp.fc2,1280,1536,12.185799601571404,-0.010513078529536202,14.682443141937256,5,256,8,9.39948844909668
model.layers.1.mlp.fc2,1536,1792,12.194084739995944,-0.0022279401049960512,14.662266254425049,5,256,8,9.738910675048828
model.layers.1.mlp.fc2,1792,2048,12.19668929112228,0.0003766110213394569,14.720164060592651,5,256,8,9.376852035522461
model.layers.1.mlp.fc2,2048,2304,12.204948910126067,0.008636230025127034,14.615336656570435,5,256,8,8.76258659362793
model.layers.1.mlp.fc2,2304,2560,12.198685532006571,0.0023728519056316344,14.69187617301941,5,256,8,8.807602882385254
model.layers.2.self_attn.q_proj,0,256,12.196732577625639,0.00041989752469895336,14.760467290878296,5,256,8,4.954259395599365
model.layers.2.self_attn.q_proj,256,512,12.198999808722101,0.0026871286211616052,14.781635284423828,5,256,8,6.135222911834717
model.layers.2.self_attn.q_proj,512,768,12.193104023775707,-0.00320865632523315,14.766953229904175,5,256,8,4.663997650146484
model.layers.2.self_attn.q_proj,768,1024,12.19735921058932,0.0010465304883808813,14.857473611831665,5,256,8,5.721739768981934
model.layers.2.self_attn.q_proj,1024,1280,12.19818388603059,0.001871205929649733,14.842920780181885,5,256,8,6.892916679382324
model.layers.2.self_attn.q_proj,1280,1536,12.19737183995905,0.0010591598581104478,14.68764328956604,5,256,8,5.860764980316162
model.layers.2.self_attn.q_proj,1536,1792,12.196488563394883,0.00017588329394335744,14.76907467842102,5,256,8,7.03375768661499
model.layers.2.self_attn.q_proj,1792,2048,12.19532488954858,-0.0009877905523598685,14.809956789016724,5,256,8,6.633081436157227
model.layers.2.self_attn.q_proj,2048,2304,12.193994364946944,-0.0023183151539960534,14.885235786437988,5,256,8,6.55145263671875
model.layers.2.self_attn.q_proj,2304,2560,12.19723590874555,0.0009232286446110294,14.805055379867554,5,256,8,6.986124515533447
